ano_avaliacao,codigo_uf,sigla_uf,codigo_municipio,nome_municipio,id_aluno,id_escola,tipo_serie,tipo_dependencia,presenca_lp,preenchimento_lp,codigo_caderno_lp,peso_aluno_lp,proficiencia_lp,alfabetizado_oficial,alfabetizado_calculado_743,divergencia_indicador_743
2024,31,MG,3139706,Maravilhas,31012035,60020619,2,3,1,1,1,1.06,749.18,1,1,0
2024,35,SP,3523909,Itu,35082151,60030432,2,3,0,0,16,,,0,,
2024,26,PE,2611606,Recife,26046914,60012684,2,3,1,1,13,1.04,755.8,1,1,0
2024,31,MG,3140001,Mariana,31181565,60021824,2,3,0,0,1,,,0,,
2024,51,MT,5106372,Pedra Preta,51020886,60040498,2,3,1,1,6,1.25,738.54,0,0,0
2024,35,SP,3514403,Dracena,35000307,60028381,2,3,1,1,10,1.0,747.9263108,1,1,0
2024,43,RS,4307906,Farroupilha,43031104,60039166,2,3,1,1,18,1.0869565,742.954191,0,0,0
2024,15,PA,1508407,Xinguara,15087460,60003335,2,3,1,1,13,1.17,765.6,1,1,0
2024,51,MT,5103403,Cuiabá,51040082,60040398,2,3,1,1,9,1.08,727.98,0,0,0
2024,42,SC,4208450,Itapoá,42041312,60034848,2,3,0,0,16,,,0,,
2024,13,AM,1304203,Tefé,13026109,60001488,2,3,1,1,20,1.2,744.24,1,1,0
2024,33,RJ,3305000,São João da Barra,33083448,60023308,2,3,1,1,10,1.44,712.9,0,0,0
2024,27,AL,2700300,Arapiraca,27002392,60013811,2,3,1,1,10,1.0,682.58,0,0,0
2024,16,AP,1600303,Macapá,16004020,60003792,2,3,1,1,11,1.0,837.43,1,1,0
2024,41,PR,4106902,Curitiba,41118348,60034371,2,3,1,1,10,1.17,792.28,1,1,0
2024,31,MG,3113404,Caratinga,31169511,60021017,2,3,1,1,1,1.13,742.25,0,0,0
2024,35,SP,3550308,São Paulo,35408056,60026848,2,3,1,1,15,1.1481481,776.6041502,1,1,0
2024,35,SP,3541406,Presidente Prudente,35150506,60030672,2,3,1,1,5,1.0,831.9015386,1,1,0
2024,32,ES,3204708,São Gabriel da Palha,32032792,60022276,2,3,1,1,18,1.0,770.44,1,1,0
2024,32,ES,3204807,São José do Calçado,32042591,60022881,2,3,1,1,5,1.2,741.76,0,0,0
2024,17,TO,1702109,Araguaína,17008144,60003929,2,3,0,0,21,,,0,,
2024,33,RJ,3304557,Rio de Janeiro,33123640,60025614,2,3,1,1,17,1.12,769.52,1,1,0
2024,13,AM,1302603,Manaus,13050836,60001327,2,3,1,1,12,1.33,743.17,1,1,0
2024,31,MG,3150307,Piedade do Rio Grande,31130523,60018366,2,3,1,1,15,1.0,757.21,1,1,0
2024,33,RJ,3304557,Rio de Janeiro,33114039,60024983,2,3,1,1,8,1.13,731.43,0,0,0
2024,35,SP,3546108,Santa Clara d'Oeste,35093050,60028030,2,3,1,1,17,1.1428571,841.5334348,1,1,0
2024,23,CE,2300101,Abaiara,23004785,60008863,2,3,1,1,13,1.0,777.86,1,1,0
2024,51,MT,5107925,Sorriso,51030034,60040204,2,3,1,1,19,1.12,757.29,1,1,0
2024,29,BA,2927408,Salvador,29195099,60015977,2,3,0,0,3,,,0,,
2024,26,PE,2610707,Paulista,26031494,60012429,2,3,1,1,11,1.28,766.06,1,1,0
2024,15,PA,1505536,Parauapebas,15058520,60002711,2,3,1,1,12,1.36,650.91,0,0,0
2024,25,PB,2504009,Campina Grande,25022934,60010785,2,3,1,1,12,1.08,714.19,0,0,0
2024,26,PE,2611606,Recife,26048216,60013205,2,3,1,1,8,1.0,711.15,0,0,0
2024,43,RS,4309308,Guaíba,43036859,60037331,2,2,1,1,17,1.4285714,716.2462618,0,0,0
2024,42,SC,4204608,Criciúma,42028232,60034596,2,3,1,1,5,1.34,769.22,1,1,0
2024,21,MA,2105005,Humberto de Campos,21015616,60005943,2,3,1,1,19,1.14,744.06,1,1,0
2024,22,PI,2207801,Paulistana,22028201,60006904,2,3,1,1,3,1.09,779.32,1,1,0
2024,42,SC,4205456,Forquilhinha,42029215,60034618,2,3,1,1,14,1.12,709.6,0,0,0
2024,21,MA,2103208,Chapadinha,21068700,60005267,2,3,1,1,5,1.0,762.7,1,1,0
2024,31,MG,3166501,Serra Azul de Minas,31179298,60018447,2,2,1,1,1,1.07,762.02,1,1,0
2024,35,SP,3520509,Indaiatuba,35051958,60029992,2,3,1,1,1,1.09375,781.5392356,1,1,0
2024,24,RN,2403251,Parnamirim,24017511,60010282,2,3,0,0,5,,,0,,
2024,53,DF,5300108,Brasília,53001096,60042358,2,2,1,1,15,1.06,698.49,0,0,0
2024,51,MT,5107800,Santo Antônio de Leverger,51043231,60040406,2,2,1,1,3,1.14,698.94,0,0,0
2024,43,RS,4314902,Porto Alegre,43067395,60038127,2,3,1,1,5,1.2105263,746.1815037,1,1,0
2024,17,TO,1703057,Bandeirantes do Tocantins,17019099,60004119,2,3,1,1,15,1.0,776.69,1,1,0
2024,23,CE,2302800,Canindé,23029392,60007809,2,3,1,1,6,1.0,885.54,1,1,0
2024,31,MG,3109303,Buritis,31014762,60019502,2,3,1,1,20,1.15,765.78,1,1,0
2024,41,PR,4114807,Marialva,41033427,60032071,2,3,0,0,12,,,0,,
2024,23,CE,2302404,Boa Viagem,23057093,60008285,2,3,1,1,1,1.0,835.16,1,1,0
2024,35,SP,3552403,Sumaré,35215939,60027138,2,3,1,1,3,1.0416667,702.7338147,0,0,0
2024,26,PE,2612208,Salgueiro,26055334,60012738,2,3,1,1,2,1.0,689.88,0,0,0
2024,33,RJ,3304557,Rio de Janeiro,33134542,60024775,2,3,1,1,7,1.04,688.55,0,0,0
2024,35,SP,3538709,Piracicaba,35138012,60031193,2,3,1,1,5,1.0740741,813.5417546,1,1,0
2024,25,PB,2513703,Santa Rita,25016761,60011113,2,3,1,1,9,1.52,798.74,1,1,0
2024,33,RJ,3302254,Itatiaia,33072818,60023605,2,3,1,1,6,1.67,749.79,1,1,0
2024,28,SE,2803401,Japoatã,28012441,60014263,2,3,1,1,18,1.0,725.24,0,0,0
2024,29,BA,2933307,Vitória da Conquista,29264714,60016608,2,3,1,1,11,1.0,771.54,1,1,0
2024,35,SP,3550308,São Paulo,35410819,60029656,2,3,1,1,5,1.2,702.3743228,0,0,0
2024,23,CE,2303709,Caucaia,23071407,60008022,2,3,1,1,21,1.05,826.71,1,1,0
2024,35,SP,3550308,São Paulo,35401526,60025785,2,2,1,1,10,1.2727273,844.2767466,1,1,0
2024,29,BA,2927705,Santa Cruz Cabrália,29222660,60017011,2,3,1,1,6,1.0,761.3,1,1,0
2024,31,MG,3118304,Conselheiro Lafaiete,31125188,60021654,2,3,1,1,18,1.0,727.43,0,0,0
2024,11,RO,1100205,Porto Velho,11010416,60000034,2,3,1,1,16,1.24,729.02,0,0,0
2024,31,MG,3170206,Uberlândia,31081885,60022185,2,3,1,1,15,1.44,745.54,1,1,0
2024,43,RS,4318903,São Luiz Gonzaga,43090662,60038674,2,3,1,1,15,1.047619,743.1636337,1,1,0
2024,11,RO,1100304,Vilhena,11022131,60000320,2,3,1,1,21,1.22,721.52,0,0,0
2024,29,BA,2927408,Salvador,29221515,60017943,2,3,0,0,8,,,0,,
2024,26,PE,2611606,Recife,26047452,60012882,2,3,1,1,2,1.06,763.59,1,1,0
2024,41,PR,4113908,Mallet,41039569,60033216,2,3,1,1,11,1.0,755.61,1,1,0
2024,15,PA,1501303,Barcarena,15014133,60001914,2,3,1,1,2,1.03,730.91,0,0,0
2024,42,SC,4202404,Blumenau,42009542,60034704,2,3,1,1,13,1.46,744.45,1,1,0
2024,21,MA,2113009,Vitorino Freire,21044842,60004859,2,3,1,1,14,1.18,771.24,1,1,0
2024,17,TO,1703008,Babaçulândia,17009794,60003946,2,3,1,1,10,1.1,662.74,0,0,0
2024,31,MG,3114501,Carmópolis de Minas,31055717,60021300,2,3,1,1,11,1.06,750.1,1,1,0
2024,13,AM,1302603,Manaus,13039008,60000827,2,3,0,0,1,,,0,,
2024,31,MG,3170206,Uberlândia,31177609,60021287,2,3,1,1,9,1.28,770.58,1,1,0
2024,43,RS,4315131,Pouso Novo,43044386,60038142,2,3,1,1,7,1.0588235,748.9990545,1,1,0
2024,33,RJ,3303302,Niterói,33052691,60024249,2,3,1,1,13,1.1,742.68,0,0,0
2024,35,SP,3541000,Praia Grande,35147863,60031312,2,3,1,1,3,1.037037,771.6826129,1,1,0
2024,35,SP,3550308,São Paulo,35442134,60031756,2,2,0,0,17,,,0,,
2024,32,ES,3201308,Cariacica,32021590,60023123,2,3,1,1,19,1.12,706.81,0,0,0
2024,31,MG,3134301,Itumirim,31153263,60019739,2,3,1,1,13,1.0,794.02,1,1,0
2024,41,PR,4105805,Colombo,41048829,60033447,2,3,0,0,21,,,0,,
2024,28,SE,2800308,Aracaju,28015970,60014506,2,3,1,1,19,1.0,631.12,0,0,0
2024,31,MG,3108008,Bom Sucesso,31053962,60021116,2,3,1,1,1,1.05,810.9,1,1,0
2024,25,PB,2516201,Sousa,25007111,60011193,2,3,1,1,13,1.09,786.05,1,1,0
2024,21,MA,2111300,São Luís,21008053,60004425,2,3,1,1,14,1.0,821.22,1,1,0
2024,35,SP,3525300,Jaú,35096101,60030135,2,3,1,1,21,1.0384615,753.6591048,1,1,0
2024,31,MG,3106200,Belo Horizonte,31005504,60020509,2,3,1,1,18,1.17,833.53,1,1,0
2024,35,SP,3552205,Sorocaba,35212716,60030534,2,3,1,1,7,1.0833333,710.1788085,0,0,0
2024,31,MG,3123858,Entre Folhas,31180531,60021161,2,3,0,0,1,,,0,,
2024,33,RJ,3304557,Rio de Janeiro,33112787,60024690,2,3,1,1,9,1.07,727.95,0,0,0
2024,32,ES,3201605,Conceição da Barra,32028045,60022361,2,3,1,1,3,1.11,794.12,1,1,0
2024,35,SP,3556503,Várzea Paulista,35105082,60030856,2,3,1,1,8,1.0714286,733.4621492,0,0,0
2024,28,SE,2807105,Simão Dias,28014055,60014161,2,2,1,1,15,1.13,696.17,0,0,0
2024,35,SP,3549904,São José dos Campos,35187593,60026172,2,3,1,1,1,1.0,781.5392356,1,1,0
2024,41,PR,4101507,Arapongas,41071716,60034224,2,3,1,1,5,1.09,781.47,1,1,0
2024,52,GO,5211909,Jataí,52041806,60041702,2,3,1,1,21,1.04,792.05,1,1,0
2024,15,PA,1506203,Salinópolis,15066099,60002156,2,3,1,1,16,1.06,684.7,0,0,0
2024,32,ES,3204906,São Mateus,32029540,60022392,2,3,1,1,8,1.2,706.45,0,0,0
2024,52,GO,5210406,Itaberaí,52056434,60041975,2,3,0,0,21,,,0,,
2024,35,SP,3519808,Icém,35181020,60028951,2,3,1,1,21,1.25,754.5120887,1,1,0
2024,21,MA,2100055,Açailândia,21031569,60005958,2,3,1,1,10,1.21,725.57,0,0,0
2024,43,RS,4316600,Sananduva,43073389,60038268,2,2,1,1,2,1.0,787.1449448,1,1,0
2024,13,AM,1302603,Manaus,13036990,60000809,2,3,1,1,21,1.39,755.5,1,1,0
2024,35,SP,3510203,Capão Bonito,35075891,60029459,2,3,1,1,5,1.0,755.4010202,1,1,0
2024,21,MA,2107902,Passagem Franca,21052639,60005452,2,3,1,1,16,1.0,698.48,0,0,0
2024,35,SP,3553302,Tambaú,35177110,60030493,2,3,1,1,14,1.0434783,745.3470587,1,1,0
2024,21,MA,2101400,Balsas,21054121,60005522,2,3,1,1,2,1.04,655.35,0,0,0
2024,27,AL,2709301,União dos Palmares,27031195,60013515,2,3,1,1,21,1.03,793.43,1,1,0
2024,42,SC,4210506,Maravilha,42059956,60035198,2,2,0,0,5,,,0,,
2024,33,RJ,3304557,Rio de Janeiro,33103188,60024463,2,3,0,0,6,,,0,,
2024,17,TO,1712454,Luzinópolis,17017985,60003919,2,3,0,0,14,,,0,,
2024,35,SP,3550308,São Paulo,35430921,60025970,2,2,1,1,2,1.0,723.2217516,0,0,0
2024,27,AL,2700300,Arapiraca,27003241,60013403,2,3,1,1,16,1.0,774.64,1,1,0
2024,35,SP,3551009,São Vicente,35203030,60029996,2,3,1,1,5,1.2,772.6508749,1,1,0
2024,27,AL,2704708,Marechal Deodoro,27018809,60013679,2,3,1,1,14,1.0,701.24,0,0,0
2024,25,PB,2510808,Patos,25029457,60011225,2,3,1,1,20,1.13,727.17,0,0,0
2024,13,AM,1303403,Parintins,13018610,60001012,2,2,1,1,5,1.29,831.61,1,1,0
2024,43,RS,4321600,Tramandaí,43096442,60038903,2,2,1,1,12,1.125,780.730242,1,1,0
2024,51,MT,5107925,Sorriso,51049319,60040205,2,3,1,1,21,1.23,827.23,1,1,0
2024,31,MG,3167608,Simonésia,31025841,60019071,2,2,1,1,6,1.08,779.66,1,1,0
2024,41,PR,4104659,Carambeí,41081498,60032503,2,3,1,1,15,1.09,697.78,0,0,0
2024,31,MG,3170206,Uberlândia,31126169,60021716,2,3,1,1,20,1.24,790.18,1,1,0
2024,41,PR,4112751,Jesuítas,41019570,60032609,2,3,1,1,12,1.18,779.17,1,1,0
2024,31,MG,3167806,Soledade de Minas,31014345,60020212,2,3,1,1,15,1.0,761.66,1,1,0
2024,43,RS,4314902,Porto Alegre,43067175,60038124,2,3,0,0,3,,,0,,
2024,51,MT,5103403,Cuiabá,51036181,60040351,2,3,1,1,2,1.17,781.25,1,1,0
2024,25,PB,2512101,Pombal,25009745,60011219,2,3,1,1,15,1.11,738.23,0,0,0
2024,33,RJ,3300308,Barra do Piraí,33004956,60023692,2,3,1,1,18,1.23,739.52,0,0,0
2024,42,SC,4202404,Blumenau,42009265,60034730,2,2,0,0,17,,,0,,
2024,41,PR,4109401,Guarapuava,41030838,60033065,2,3,1,1,12,1.08,754.86,1,1,0
2024,13,AM,1302603,Manaus,13049951,60001229,2,2,1,1,12,1.17,764.14,1,1,0
2024,42,SC,4209102,Joinville,42047305,60036152,2,3,0,0,17,,,0,,
2024,41,PR,4121703,Reserva,41121667,60032437,2,3,1,1,13,1.06,766.87,1,1,0
2024,21,MA,2112233,Trizidela do Vale,21046010,60005045,2,3,1,1,8,1.04,752.02,1,1,0
2024,42,SC,4201307,Araquari,42004817,60036240,2,3,1,1,4,1.54,735.58,0,0,0
2024,35,SP,3522901,Itapuí,35095277,60030585,2,3,1,1,17,1.1428571,695.7227654,0,0,0
2024,33,RJ,3304904,São Gonçalo,33079953,60025270,2,3,1,1,13,1.24,778.89,1,1,0
2024,29,BA,2903904,Bom Jesus da Lapa,29023280,60017636,2,3,1,1,13,1.0,670.64,0,0,0
2024,43,RS,4307906,Farroupilha,43031161,60039218,2,3,1,1,16,1.1304348,760.8792443,1,1,0
2024,29,BA,2932903,Valença,29258926,60016706,2,3,1,1,15,1.0,708.3,0,0,0
2024,21,MA,2103604,Coroatá,21041899,60006054,2,3,1,1,13,1.18,755.94,1,1,0
2024,33,RJ,3302700,Maricá,33047136,60024223,2,3,1,1,9,1.05,641.46,0,0,0
2024,31,MG,3127701,Governador Valadares,31038146,60018684,2,2,1,1,19,1.13,789.15,1,1,0
2024,15,PA,1505502,Paragominas,15056454,60003175,2,3,1,1,3,1.09,670.0,0,0,0
2024,35,SP,3550308,São Paulo,35392930,60025778,2,2,1,1,8,1.0357143,677.6274851,0,0,0
2024,24,RN,2409407,Pau dos Ferros,24014145,60009660,2,2,0,0,16,,,0,,
2024,35,SP,3550308,São Paulo,35374706,60025861,2,2,0,0,2,,,0,,
2024,35,SP,3530607,Mogi das Cruzes,35296053,60027424,2,3,1,1,1,1.1111111,780.5060082,1,1,0
2024,23,CE,2304400,Fortaleza,23066822,60009459,2,3,1,1,17,1.0,809.49,1,1,0
2024,31,MG,3132206,Itaguara,31005502,60018529,2,3,1,1,20,1.04,787.29,1,1,0
2024,29,BA,2920304,Malhada de Pedras,29148030,60017580,2,3,1,1,15,1.0,812.43,1,1,0
2024,15,PA,1506807,Santarém,15099870,60003192,2,3,0,0,7,,,0,,
2024,43,RS,4323002,Viamão,43105101,60039502,2,3,1,1,6,1.0714286,774.8687538,1,1,0
2024,42,SC,4211900,Palhoça,42064835,60034479,2,3,1,1,18,2.53,766.14,1,1,0
2024,32,ES,3205002,Serra,32001585,60022612,2,3,1,1,18,1.18,774.37,1,1,0
2024,33,RJ,3300456,Belford Roxo,33009359,60024004,2,3,1,1,2,1.53,668.17,0,0,0
2024,32,ES,3200607,Aracruz,32023702,60022413,2,3,1,1,19,1.13,721.84,0,0,0
2024,31,MG,3169307,Três Corações,31111852,60020213,2,3,1,1,8,1.08,809.97,1,1,0
2024,25,PB,2504009,Campina Grande,25023035,60010787,2,3,0,0,19,,,0,,
2024,25,PB,2501351,Assunção,25028010,60011299,2,3,1,1,7,1.0,782.54,1,1,0
2024,35,SP,3518800,Guarulhos,35272084,60026724,2,2,1,1,11,1.0645161,722.9880701,0,0,0
2024,35,SP,3525003,Jandira,35278436,60030266,2,3,1,1,21,1.1363636,709.3061537,0,0,0
2024,32,ES,3202405,Guarapari,32012224,60023090,2,3,1,1,15,1.24,719.13,0,0,0
2024,13,AM,1302603,Manaus,13031095,60001303,2,3,0,0,7,,,0,,
2024,22,PI,2211001,Teresina,22011519,60006943,2,3,1,1,9,1.07,712.19,0,0,0
2024,35,SP,3547809,Santo André,35311581,60026152,2,3,1,1,2,1.0,796.711035,1,1,0
2024,21,MA,2103000,Caxias,21038407,60005385,2,3,1,1,15,1.09,756.4,1,1,0
2024,26,PE,2611606,Recife,26048106,60013139,2,3,1,1,9,1.05,792.62,1,1,0
2024,11,RO,1100304,Vilhena,11018056,60000286,2,3,1,1,15,1.14,798.49,1,1,0
2024,52,GO,5201405,Aparecida de Goiânia,52019410,60041876,2,3,1,1,11,1.16,691.54,0,0,0
2024,52,GO,5221551,Turvelândia,52058871,60041492,2,3,1,1,1,1.0,741.32,0,0,0
2024,35,SP,3502101,Andradina,35006278,60029188,2,3,1,1,18,1.05,740.6117923,0,0,0
2024,31,MG,3156908,Sacramento,31154994,60021921,2,3,1,1,14,1.3,784.55,1,1,0
2024,35,SP,3550308,São Paulo,35403187,60026599,2,2,1,1,11,1.0909091,768.7731504,1,1,0
2024,27,AL,2704302,Maceió,27012933,60013670,2,3,1,1,15,1.19,646.04,0,0,0
2024,21,MA,2101608,Barra do Corda,21049255,60005096,2,3,1,1,9,1.14,706.19,0,0,0
2024,35,SP,3522406,Itapeva,35076603,60029306,2,3,1,1,6,1.24,748.4092124,1,1,0
2024,35,SP,3550308,São Paulo,35353005,60025901,2,2,1,1,17,1.0416667,751.9928332,1,1,0
2024,21,MA,2107506,Paço do Lumiar,21000168,60004304,2,3,1,1,8,1.18,779.35,1,1,0
2024,35,SP,3523107,Itaquaquecetuba,35286265,60028465,2,3,1,1,5,1.03125,697.4677244,0,0,0
2024,29,BA,2925006,Planalto,29174012,60017401,2,3,0,0,11,,,0,,
2024,41,PR,4106902,Curitiba,41114007,60033550,2,3,1,1,11,1.28,767.27,1,1,0
2024,25,PB,2507507,João Pessoa,25005738,60011317,2,3,1,1,5,1.42,751.91,1,1,0
2024,25,PB,2504009,Campina Grande,25022850,60010782,2,3,0,0,19,,,0,,
2024,42,SC,4212908,Pinhalzinho,42060139,60035179,2,2,1,1,2,1.18,768.19,1,1,0
2024,24,RN,2413359,Serra do Mel,24012107,60010332,2,3,0,0,8,,,0,,
2024,35,SP,3552403,Sumaré,35215717,60026688,2,2,1,1,9,1.1481481,770.0584024,1,1,0
2024,26,PE,2600500,Águas Belas,26008216,60012678,2,3,1,1,19,1.03,733.67,0,0,0
2024,29,BA,2915601,Itamaraju,29110412,60016947,2,3,1,1,1,1.0,719.19,0,0,0
2024,35,SP,3550308,São Paulo,35397600,60025767,2,2,1,1,4,1.1428571,764.8683452,1,1,0
2024,41,PR,4106803,Cruz Machado,41067484,60033239,2,3,0,0,8,,,0,,
2024,35,SP,3547403,Santa Rita d'Oeste,35093433,60028093,2,3,1,1,9,1.1176471,776.7768844,1,1,0
2024,31,MG,3118601,Contagem,31107977,60018178,2,2,1,1,19,1.13,771.09,1,1,0
2024,33,RJ,3301702,Duque de Caxias,33028638,60025519,2,3,1,1,14,1.19,755.85,1,1,0
2024,22,PI,2201200,Barras,22003450,60006262,2,3,1,1,3,1.09,677.2,0,0,0
2024,13,AM,1302603,Manaus,13042652,60000923,2,2,1,1,20,1.36,758.11,1,1,0
2024,31,MG,3109501,Cabo Verde,31028912,60021049,2,3,1,1,12,1.0,737.84,0,0,0
2024,33,RJ,3302007,Itaguaí,33034643,60025231,2,3,1,1,9,1.21,761.93,1,1,0
2024,41,PR,4118501,Pato Branco,41007286,60033000,2,3,0,0,13,,,0,,
2024,31,MG,3109303,Buritis,31158281,60019498,2,3,1,1,8,1.3,771.72,1,1,0
2024,43,RS,4305108,Caxias do Sul,43018265,60036889,2,2,1,1,5,1.05,706.2055549,0,0,0
2024,51,MT,5108402,Várzea Grande,51044444,60040426,2,3,1,1,18,1.04,756.9,1,1,0
2024,27,AL,2707701,Rio Largo,27026186,60013702,2,3,1,1,2,1.0,687.01,0,0,0
2024,52,GO,5211206,Itapuranga,52038683,60042048,2,3,1,1,21,1.2,677.87,0,0,0
2024,35,SP,3520426,Ilha Comprida,35121666,60029596,2,3,1,1,20,1.0454545,809.8193958,1,1,0
2024,42,SC,4203006,Caçador,42015658,60035312,2,3,0,0,14,,,0,,
2024,35,SP,3532157,Nantes,35017245,60027455,2,3,1,1,13,1.0,790.0880842,1,1,0
2024,43,RS,4307005,Erechim,43027405,60037103,2,3,1,1,8,1.0,789.4447925,1,1,0
2024,31,MG,3120904,Curvelo,31046052,60021016,2,3,1,1,6,1.19,757.7,1,1,0
2024,32,ES,3205002,Serra,32001715,60022615,2,3,1,1,17,1.5,771.22,1,1,0
2024,15,PA,1504208,Marabá,15042232,60002752,2,3,1,1,17,1.28,741.46,0,0,0
2024,35,SP,3548708,São Bernardo do Campo,35318143,60028513,2,3,1,1,17,1.2272727,825.7840386,1,1,0
2024,50,MS,5002803,Caracol,50026245,60039796,2,3,1,1,8,1.0,722.3,0,0,0
2024,35,SP,3548708,São Bernardo do Campo,35321670,60030188,2,3,1,1,20,1.1428571,745.6899791,1,1,0
2024,43,RS,4314407,Pelotas,43058440,60037881,2,2,1,1,15,1.2105263,764.2549769,1,1,0
2024,29,BA,2930808,Souto Soares,29247041,60017811,2,3,1,1,4,1.0,688.8,0,0,0
2024,29,BA,2919207,Lauro de Freitas,29140205,60017905,2,3,1,1,1,1.0,743.73,1,1,0
2024,50,MS,5003702,Dourados,50020021,60039819,2,3,0,0,3,,,0,,
2024,21,MA,2111102,São João dos Patos,21053256,60005473,2,3,1,1,9,1.04,695.16,0,0,0
2024,29,BA,2927408,Salvador,29195642,60015983,2,3,1,1,13,1.0,716.67,0,0,0
2024,15,PA,1502707,Conceição do Araguaia,15028395,60002808,2,3,1,1,7,1.03,768.42,1,1,0
2024,22,PI,2211001,Teresina,22012635,60007065,2,3,1,1,4,1.05,782.19,1,1,0
2024,53,DF,5300108,Brasília,53020015,60042264,2,2,1,1,10,1.55,769.83,1,1,0
2024,15,PA,1508308,Viseu,15086204,60002509,2,3,1,1,7,1.0,755.37,1,1,0
2024,21,MA,2100600,Amarante do Maranhão,21024724,60004904,2,3,1,1,6,1.03,716.39,0,0,0
2024,35,SP,3534401,Osasco,35306393,60030297,2,3,0,0,9,,,0,,
2024,31,MG,3168200,Tapiraí,31184956,60018586,2,3,0,0,1,,,0,,
2024,43,RS,4304606,Canoas,43105648,60036726,2,3,1,1,17,1.3529412,818.2252247,1,1,0
2024,29,BA,2914604,Irecê,29101901,60015025,2,3,1,1,15,1.0,756.52,1,1,0
2024,42,SC,4208203,Itajaí,42037886,60035250,2,3,1,1,1,1.5,729.06,0,0,0
2024,52,GO,5211503,Itumbiara,52039373,60041518,2,3,1,1,15,1.0,761.44,1,1,0
2024,42,SC,4204509,Corupá,42043936,60035580,2,3,1,1,8,1.32,758.94,1,1,0
2024,21,MA,2111201,São José de Ribamar,21002876,60004353,2,3,1,1,17,1.06,790.51,1,1,0
2024,33,RJ,3302007,Itaguaí,33035831,60023950,2,3,1,1,13,1.14,674.8,0,0,0
2024,15,PA,1502152,Canaã dos Carajás,15023171,60002965,2,3,0,0,8,,,0,,
2024,21,MA,2108306,Penalva,21058024,60004603,2,3,0,0,21,,,0,,
2024,29,BA,2925303,Porto Seguro,29179176,60017435,2,3,1,1,19,1.0,791.91,1,1,0
2024,35,SP,3513108,Cravinhos,35154411,60030398,2,3,1,1,8,1.2272727,782.5896032,1,1,0
2024,29,BA,2917508,Jacobina,29121167,60017655,2,3,1,1,14,1.0,732.14,0,0,0
2024,15,PA,1502954,Eldorado do Carajás,15031193,60002828,2,3,0,0,3,,,0,,
2024,42,SC,4205407,Florianópolis,42092052,60034401,2,3,1,1,1,1.2,802.42,1,1,0
2024,13,AM,1304203,Tefé,13025313,60000727,2,2,1,1,13,1.14,697.14,0,0,0
2024,51,MT,5105259,Lucas do Rio Verde,51025890,60040651,2,3,1,1,17,1.33,769.95,1,1,0
2024,33,RJ,3304557,Rio de Janeiro,33119312,60024657,2,3,1,1,21,1.19,766.19,1,1,0
2024,29,BA,2930105,Senhor do Bonfim,29237762,60014957,2,3,1,1,8,1.0,667.47,0,0,0
2024,33,RJ,3303203,Nilópolis,33051960,60025128,2,3,1,1,3,1.1,792.93,1,1,0
2024,35,SP,3548500,Santos,35167856,60027309,2,3,1,1,18,1.15,757.9226075,1,1,0
2024,16,AP,1600303,Macapá,16001794,60003698,2,3,1,1,21,1.08,756.34,1,1,0
2024,41,PR,4106902,Curitiba,41079542,60033578,2,3,1,1,14,1.25,771.49,1,1,0
2024,29,BA,2927408,Salvador,29945082,60016030,2,3,0,0,2,,,0,,
2024,42,SC,4210100,Mafra,42059367,60035039,2,2,1,1,3,1.03,609.16,0,0,0
2024,22,PI,2206696,Murici dos Portelas,22001498,60006963,2,3,1,1,16,1.0,804.76,1,1,0
2024,27,AL,2700508,Barra de Santo Antônio,27004796,60013609,2,3,1,1,4,1.26,768.02,1,1,0
2024,27,AL,2707107,Piranhas,27024433,60013960,2,3,1,1,8,1.0,704.12,0,0,0
2024,23,CE,2306405,Itapipoca,23066957,60007663,2,3,0,0,18,,,0,,
2024,42,SC,4208203,Itajaí,42038243,60035246,2,3,1,1,11,1.19,710.64,0,0,0
2024,29,BA,2903904,Bom Jesus da Lapa,29022990,60017408,2,3,1,1,2,1.0,718.43,0,0,0
2024,33,RJ,3304557,Rio de Janeiro,33116291,60024801,2,3,1,1,13,1.11,736.11,0,0,0
2024,29,BA,2905701,Camaçari,29033664,60015865,2,3,1,1,9,1.0,661.44,0,0,0
2024,50,MS,5002407,Caarapó,50019258,60039814,2,3,1,1,14,1.0,771.59,1,1,0
2024,42,SC,4216602,São José,42078100,60034462,2,2,1,1,12,1.68,772.87,1,1,0
2024,41,PR,4101200,Antonina,41091404,60033743,2,3,1,1,7,1.5,764.05,1,1,0
2024,35,SP,3549904,São José dos Campos,35186308,60026548,2,2,1,1,19,1.4666667,785.7154726,1,1,0
2024,31,MG,3143302,Montes Claros,31067983,60019158,2,2,1,1,2,1.1,695.94,0,0,0
2024,35,SP,3555406,Ubatuba,35058612,60029529,2,3,1,1,18,1.35,696.4146065,0,0,0
2024,43,RS,4306403,Dois Irmãos,43024177,60037025,2,2,1,1,18,1.0434783,766.1449933,1,1,0
2024,33,RJ,3304557,Rio de Janeiro,33135288,60024720,2,3,1,1,16,1.3,676.24,0,0,0
2024,35,SP,3548708,São Bernardo do Campo,35320840,60030183,2,3,1,1,8,1.35,674.6808497,0,0,0
2024,26,PE,2610707,Paulista,26032796,60013115,2,3,1,1,19,1.0,759.3,1,1,0
2024,51,MT,5103403,Cuiabá,51036651,60040358,2,3,1,1,1,1.12,733.11,0,0,0
